"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"50045946","GREENWOOD QUALITY BAKERY","Queens","11102","LIBERTY AVE","11419","9175177108","Bakery Products/Desserts","2017-02-09T00:00:00.000","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical","21",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.684787822125","-73.83097502684","410","28","010000","4202466","4095340001","QN55"
"40364858","DOUGLASTON CLUB","Queens","600","WEST DRIVE","11363","7182293900","American","2017-08-16T00:00:00.000","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical","11","A","2017-08-16T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.776329722511","-73.752835442703","411","19","148300","4168135","4080310001","QN45"
"50073387","YUMMY CITY","Manhattan","1557","LEXINGTON AVENUE","10029","2124276808","Chinese","2020-02-18T00:00:00.000","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical","41",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.788074166414","-73.949305295138","111","05","016600","1051755","1016270020","MN33"
"50099396","MR LIU'S SPICY CHICKEN","Queens","133-35","ROOSEVELT AVENUE","11354","9293536666","Asian/Asian Fusion","2019-11-18T00:00:00.000","Establishment re-opened by DOHMH.","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","P","2019-11-18T00:00:00.000","2022-03-21T06:00:38.000","Pre-permit (Operational) / Reopening Inspection","40.758501995257","-73.833241808988","407","20","087100","4112276","4049730016","QN22"
"40814139","STARBUCKS","Manhattan","1102","1 AVENUE","10065","2126889118","Coffee/Tea","2019-07-19T00:00:00.000","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical","19",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.760387031457","-73.961390206132","108","05","010602","1045271","1014557501","MN31"
"40402699","RIVERDALE YACHT CLUB","Bronx","800","WEST 254 STREET & HUDSON RIVER","10471","7185430792","American","2016-12-29T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.","Not Critical","22",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.903121070343","-73.914503439732","208","11","030900","2086115","2059300940","BX22"
"50050372","BLUE BOTTLE COFFEE","Manhattan","450","WEST   15 STREET","10011","5106533394","Coffee/Tea","2018-12-03T00:00:00.000","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical","9","A","2018-12-03T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.742456312224","-74.006842220407","104","03","008300","1080355","1007120001","MN13"
"41364122","CHECKERS","Staten Island","2270","FOREST AVENUE","10303","7188164382","Hamburgers","2018-04-05T00:00:00.000","Violations were cited in the following area(s).","10H","Proper sanitization not provided for utensil ware washing operation.","Not Critical","20",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.627046160643","-74.165009081887","501","49","030302","5149440","5016850046","SI12"
"50064491","MIFUNE NEW YORK","Manhattan","245","EAST   44 STREET","10017","2129862800","Japanese","2020-02-14T00:00:00.000","Violations were cited in the following area(s).","06B","Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.","Critical","26",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.751626203936","-73.972457700545","106","04","009000","1037573","1013180019","MN19"
"41453428","SPOT","Manhattan","13","ST MARKS PLACE","10003","2126775670","Bakery Products/Desserts","2018-03-01T00:00:00.000","Violations were cited in the following area(s).","02G","Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.","Critical","21",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.72918505831","-73.989042368633","103","02","003800","1075651","1004640152","MN22"
"41600677","XO TASTE","Manhattan","41","ELIZABETH STREET","10013","2123438339","Chinese","2019-04-29T00:00:00.000","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","13","A","2019-04-29T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Re-inspection","40.716825852012","-73.996814689698","102","01","004100","1002621","1002040024","MN24"
"50015858","ETHYL'S","Manhattan","1629","2 AVENUE","10028","2123004132","American","2020-02-20T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate not held by supervisor of food operations.","Critical","24",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.776901626669","-73.952462312075","108","05","014601","1048741","1015300026","MN32"
"50015023","URBAN CRAVE","Queens","0","JFK INTERNATION AIRPORT","11430","7187514799","American","2019-10-17T00:00:00.000","Violations were cited in the following area(s).","02G","Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.","Critical","24","B","2019-10-17T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Re-inspection","40.648312826068","-73.788281497594","483","28","071600","4000000","4142600001","QN98"
"50072348","TACOMBI","Manhattan","350","5 AVENUE","10118","2129675555","Tex-Mex","2019-03-14T00:00:00.000","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","23",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.748268900702","-73.984690273581","105","04","007600","1015862","1008350041","MN17"
"50072348","TACOMBI","Manhattan","350","5 AVENUE","10118","2129675555","Tex-Mex","2019-03-14T00:00:00.000","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","23",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.748268900702","-73.984690273581","105","04","007600","1015862","1008350041","MN17"
"50075666","NO 1 CHINESE RESTAURANT","Bronx","3706","THIRD AVENUE","10456","7186810559","Chinese","2021-12-14T00:00:00.000","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","7","A","2021-12-14T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.835687732775","-73.903051425129","203","16","014702","2009624","2029260002","BX01"
"50064311","FUDING WOK","Brooklyn","5216","7 AVENUE","11220","7188515415","Chinese","2019-01-22T00:00:00.000","Violations were cited in the following area(s).","06A","Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.","Critical","11",,,"2022-03-21T06:00:38.000","Cycle Inspection / Compliance Inspection","40.641176915977","-74.007242567578","307","38","010000","3014033","3008090043","BK34"
"41100265","ROGNER CAFE & LOUNGE","Queens","6359","FOREST AVENUE","11385","5167492724","American","2018-11-16T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2022-03-21T06:00:38.000","Administrative Miscellaneous / Initial Inspection","40.709581151343","-73.904548486241","405","30","059300","4083624","4034950001","QN20"
"41464310","VILLA PARADISIO","Staten Island","145","GREAVES LANE","10308","7182272405","Italian","2017-03-16T00:00:00.000","Violations were cited in the following area(s).","06B","Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.","Critical","12","A","2017-03-16T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.55347630229","-74.143494632805","503","51","014606","5151096","5046450418","SI54"
"50055248","BELLE","Manhattan","2363","A C POWELL BOULEVARD","10030","5856872821","American","2017-03-30T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical","9","A","2017-03-30T00:00:00.000","2022-03-21T06:00:38.000","Pre-permit (Operational) / Initial Inspection","40.817332569431","-73.942205362445","110","09","023000","1060016","1020070002","MN03"
"50047217","THE SMITH","Manhattan","1150","BROADWAY","10001","2126854500","American","2019-05-30T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","9","A","2019-05-30T00:00:00.000","2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.744220863211","-73.988917184822","105","02","005800","1015654","1008280041","MN13"
"50111584","TIANXIA ASIAN CUISINE","Queens","5908A","MAIN ST","11355","7188881099","Chinese","2021-08-04T00:00:00.000","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical","18",,,"2022-03-21T06:00:38.000","Pre-permit (Operational) / Initial Inspection","40.743710162962","-73.82566071205","407","20","080301","4439946","4063810033","QN62"
"40364449","GOTTSCHEER HALL","Queens","657","FAIRVIEW AVENUE","11385","7183663030","German","2018-04-20T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","06A","Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.","Critical","50",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.706647972614","-73.90573574011","405","30","058900","4083396","4034850001","QN20"
"41718215","YAKITORI TOTTO","Manhattan","251","WEST   55 STREET","10019","2122454555","Japanese","2019-05-01T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.","Not Critical","24",,,"2022-03-21T06:00:38.000","Cycle Inspection / Initial Inspection","40.764997945255","-73.982827267293","105","03","013700","1024872","1010270006","MN17"
